model,point_index,recall,precision,pr_auc
isolation_forest,0,1.0,0.42606790799561883,0.9996996740320541
isolation_forest,1,1.0,0.42794279427942794,0.9996996740320541
isolation_forest,2,1.0,0.43078626799557035,0.9996996740320541
isolation_forest,3,1.0,0.43222222222222223,0.9996996740320541
isolation_forest,4,1.0,0.4336677814938685,0.9996996740320541
isolation_forest,5,1.0,0.4346368715083799,0.9996996740320541
isolation_forest,6,1.0,0.43512304250559286,0.9996996740320541
isolation_forest,7,1.0,0.43658810325476993,0.9996996740320541
isolation_forest,8,1.0,0.43905191873589167,0.9996996740320541
isolation_forest,9,1.0,0.4405436013590034,0.9996996740320541
isolation_forest,10,1.0,0.44154370034052215,0.9996996740320541
isolation_forest,11,1.0,0.44254835039817975,0.9996996740320541
isolation_forest,12,1.0,0.4430523917995444,0.9996996740320541
isolation_forest,13,1.0,0.4440639269406393,0.9996996740320541
isolation_forest,14,1.0,0.44457142857142856,0.9996996740320541
isolation_forest,15,1.0,0.4461009174311927,0.9996996740320541
isolation_forest,16,1.0,0.4471264367816092,0.9996996740320541
isolation_forest,17,1.0,0.4486735870818916,0.9996996740320541
isolation_forest,18,1.0,0.4491916859122402,0.9996996740320541
isolation_forest,19,1.0,0.44971098265895953,0.9996996740320541
isolation_forest,20,1.0,0.4507531865585168,0.9996996740320541
isolation_forest,21,1.0,0.45127610208816704,0.9996996740320541
isolation_forest,22,1.0,0.4518002322880372,0.9996996740320541
isolation_forest,23,1.0,0.4533799533799534,0.9996996740320541
isolation_forest,24,1.0,0.4544392523364486,0.9996996740320541
isolation_forest,25,1.0,0.45603751465416176,0.9996996740320541
isolation_forest,26,1.0,0.4581861012956419,0.9996996740320541
isolation_forest,27,1.0,0.4592680047225502,0.9996996740320541
isolation_forest,28,1.0,0.4598108747044917,0.9996996740320541
isolation_forest,29,1.0,0.4603550295857988,0.9996996740320541
isolation_forest,30,1.0,0.46144721233689207,0.9996996740320541
isolation_forest,31,1.0,0.4625445897740785,0.9996996740320541
isolation_forest,32,1.0,0.4630952380952381,0.9996996740320541
isolation_forest,33,1.0,0.46420047732696895,0.9996996740320541
isolation_forest,34,1.0,0.4647550776583035,0.9996996740320541
isolation_forest,35,1.0,0.4658682634730539,0.9996996740320541
isolation_forest,36,1.0,0.46642685851318944,0.9996996740320541
isolation_forest,37,1.0,0.4669867947178872,0.9996996740320541
isolation_forest,38,1.0,0.4675480769230769,0.9996996740320541
isolation_forest,39,1.0,0.4681107099879663,0.9996996740320541
isolation_forest,40,1.0,0.4692400482509047,0.9996996740320541
isolation_forest,41,1.0,0.46980676328502413,0.9996996740320541
isolation_forest,42,1.0,0.4703748488512696,0.9996996740320541
isolation_forest,43,1.0,0.4720873786407767,0.9996996740320541
isolation_forest,44,1.0,0.4726609963547995,0.9996996740320541
isolation_forest,45,1.0,0.47381242387332523,0.9996996740320541
isolation_forest,46,1.0,0.474390243902439,0.9996996740320541
isolation_forest,47,1.0,0.47496947496947495,0.9996996740320541
