model,point_index,recall,precision,pr_auc
isolation_forest,0,1.0,0.2857142857142857,0.2429337897241972
isolation_forest,1,1.0,0.28824833702882485,0.2429337897241972
isolation_forest,2,1.0,0.289210233592881,0.2429337897241972
isolation_forest,3,1.0,0.2898550724637681,0.2429337897241972
isolation_forest,4,1.0,0.29213483146067415,0.2429337897241972
isolation_forest,5,1.0,0.2927927927927928,0.2429337897241972
isolation_forest,6,1.0,0.29545454545454547,0.2429337897241972
isolation_forest,7,1.0,0.29714285714285715,0.2429337897241972
isolation_forest,8,1.0,0.29850746268656714,0.2429337897241972
isolation_forest,9,1.0,0.30057803468208094,0.2429337897241972
isolation_forest,10,1.0,0.30267753201396974,0.2429337897241972
isolation_forest,11,1.0,0.3044496487119438,0.2429337897241972
isolation_forest,12,1.0,0.30552291421856637,0.2429337897241972
isolation_forest,13,1.0,0.3069657615112161,0.2429337897241972
isolation_forest,14,1.0,0.3080568720379147,0.2429337897241972
isolation_forest,15,1.0,0.3098927294398093,0.2429337897241972
isolation_forest,16,1.0,0.3106332138590203,0.2429337897241972
isolation_forest,17,1.0,0.31212484993997597,0.2429337897241972
isolation_forest,18,1.0,0.31363088057901084,0.2429337897241972
isolation_forest,19,1.0,0.3151515151515151,0.2429337897241972
isolation_forest,20,1.0,0.3166869671132765,0.2429337897241972
isolation_forest,21,1.0,0.3170731707317073,0.2429337897241972
isolation_forest,22,1.0,0.3182374541003672,0.2429337897241972
isolation_forest,23,1.0,0.3198031980319803,0.2429337897241972
isolation_forest,24,1.0,0.32098765432098764,0.2429337897241972
isolation_forest,25,1.0,0.32338308457711445,0.2429337897241972
isolation_forest,26,1.0,0.32378580323785805,0.2429337897241972
isolation_forest,27,1.0,0.32418952618453867,0.2429337897241972
isolation_forest,28,1.0,0.32540675844806005,0.2429337897241972
isolation_forest,29,1.0,0.32663316582914576,0.2429337897241972
isolation_forest,30,1.0,0.3282828282828283,0.2429337897241972
isolation_forest,31,1.0,0.3303684879288437,0.2429337897241972
isolation_forest,32,1.0,0.33205619412515963,0.2429337897241972
isolation_forest,33,1.0,0.33248081841432225,0.2429337897241972
isolation_forest,34,1.0,0.33462033462033464,0.2429337897241972
isolation_forest,35,1.0,0.33635187580853815,0.2429337897241972
isolation_forest,36,1.0,0.33722438391699094,0.2429337897241972
isolation_forest,37,1.0,0.3385416666666667,0.2429337897241972
isolation_forest,38,1.0,0.3389830508474576,0.2429337897241972
isolation_forest,39,1.0,0.3403141361256545,0.2429337897241972
isolation_forest,40,1.0,0.34120734908136485,0.2429337897241972
isolation_forest,41,1.0,0.34210526315789475,0.2429337897241972
isolation_forest,42,1.0,0.34300791556728233,0.2429337897241972
isolation_forest,43,1.0,0.34346103038309117,0.2429337897241972
isolation_forest,44,1.0,0.3439153439153439,0.2429337897241972
isolation_forest,45,1.0,0.3448275862068966,0.2429337897241972
isolation_forest,46,1.0,0.3452855245683931,0.2429337897241972
isolation_forest,47,1.0,0.3466666666666667,0.2429337897241972
isolation_forest,48,1.0,0.348993288590604,0.2429337897241972
isolation_forest,49,1.0,0.3504043126684636,0.2429337897241972
isolation_forest,50,1.0,0.3508771929824561,0.2429337897241972
isolation_forest,51,1.0,0.35135135135135137,0.2429337897241972
isolation_forest,52,1.0,0.35278154681139756,0.2429337897241972
isolation_forest,53,1.0,0.35374149659863946,0.2429337897241972
isolation_forest,54,1.0,0.3542234332425068,0.2429337897241972
isolation_forest,55,1.0,0.35567715458276333,0.2429337897241972
isolation_forest,56,1.0,0.3561643835616438,0.2429337897241972
isolation_forest,57,1.0,0.35665294924554186,0.2429337897241972
isolation_forest,58,1.0,0.35714285714285715,0.2429337897241972
isolation_forest,59,1.0,0.3581267217630854,0.2429337897241972
isolation_forest,60,1.0,0.3606102635228849,0.2429337897241972
isolation_forest,61,1.0,0.36262203626220363,0.2429337897241972
isolation_forest,62,1.0,0.364656381486676,0.2429337897241972
isolation_forest,63,1.0,0.3656821378340366,0.2429337897241972
isolation_forest,64,1.0,0.36619718309859156,0.2429337897241972
isolation_forest,65,1.0,0.36671368124118475,0.2429337897241972
isolation_forest,66,1.0,0.36827195467422097,0.2429337897241972
isolation_forest,67,1.0,0.36879432624113473,0.2429337897241972
isolation_forest,68,1.0,0.3693181818181818,0.2429337897241972
isolation_forest,69,1.0,0.3719599427753934,0.2429337897241972
isolation_forest,70,1.0,0.37302725968436157,0.2429337897241972
isolation_forest,71,1.0,0.3735632183908046,0.2429337897241972
isolation_forest,72,1.0,0.37410071942446044,0.2429337897241972
isolation_forest,73,1.0,0.3746397694524496,0.2429337897241972
isolation_forest,74,1.0,0.37572254335260113,0.2429337897241972
isolation_forest,75,1.0,0.37681159420289856,0.2429337897241972
isolation_forest,76,1.0,0.37900874635568516,0.2429337897241972
isolation_forest,77,1.0,0.38011695906432746,0.2429337897241972
isolation_forest,78,1.0,0.3806734992679356,0.2429337897241972
isolation_forest,79,1.0,0.3812316715542522,0.2429337897241972
isolation_forest,80,1.0,0.38179148311306904,0.2429337897241972
isolation_forest,81,1.0,0.38404726735598227,0.2429337897241972
isolation_forest,82,1.0,0.3863298662704309,0.2429337897241972
isolation_forest,83,1.0,0.38748137108792846,0.2429337897241972
isolation_forest,84,1.0,0.3880597014925373,0.2429337897241972
isolation_forest,85,1.0,0.38863976083707025,0.2429337897241972
isolation_forest,86,1.0,0.39039039039039036,0.2429337897241972
isolation_forest,87,0.9346153846153846,0.37442218798151,0.2429337897241972
isolation_forest,88,0.9346153846153846,0.375,0.2429337897241972
isolation_forest,89,0.9346153846153846,0.3761609907120743,0.2429337897241972
isolation_forest,90,0.9346153846153846,0.3767441860465116,0.2429337897241972
isolation_forest,91,0.85,0.3547351524879615,0.2429337897241972
isolation_forest,92,0.85,0.355877616747182,0.2429337897241972
isolation_forest,93,0.85,0.3564516129032258,0.2429337897241972
isolation_forest,94,0.85,0.3570274636510501,0.2429337897241972
isolation_forest,95,0.85,0.359349593495935,0.2429337897241972
