model,point_index,recall,precision,pr_auc
isolation_forest,0,1.0,0.2959927140255009,0.9866715717070591
isolation_forest,1,1.0,0.29871323529411764,0.9866715717070591
isolation_forest,2,1.0,0.30009233610341646,0.9866715717070591
isolation_forest,3,1.0,0.3026070763500931,0.9866715717070591
isolation_forest,4,1.0,0.3045923149015933,0.9866715717070591
isolation_forest,5,1.0,0.30660377358490565,0.9866715717070591
isolation_forest,6,1.0,0.30864197530864196,0.9866715717070591
isolation_forest,7,1.0,0.3101145038167939,0.9866715717070591
isolation_forest,8,1.0,0.31100478468899523,0.9866715717070591
isolation_forest,9,1.0,0.313404050144648,0.9866715717070591
isolation_forest,10,1.0,0.3155339805825243,0.9866715717070591
isolation_forest,11,1.0,0.316147859922179,0.9866715717070591
isolation_forest,12,1.0,0.31862745098039214,0.9866715717070591
isolation_forest,13,1.0,0.319567354965585,0.9866715717070591
isolation_forest,14,1.0,0.3217821782178218,0.9866715717070591
isolation_forest,15,1.0,0.3227408142999007,0.9866715717070591
isolation_forest,16,1.0,0.3240279162512463,0.9866715717070591
isolation_forest,17,1.0,0.3246753246753247,0.9866715717070591
isolation_forest,18,1.0,0.32729103726082576,0.9866715717070591
isolation_forest,19,1.0,0.3276209677419355,0.9866715717070591
isolation_forest,20,1.0,0.3282828282828283,0.9866715717070591
isolation_forest,21,1.0,0.32894736842105265,0.9866715717070591
isolation_forest,22,1.0,0.3299492385786802,0.9866715717070591
isolation_forest,23,1.0,0.3323108384458078,0.9866715717070591
isolation_forest,24,1.0,0.3336755646817248,0.9866715717070591
isolation_forest,25,1.0,0.3343621399176955,0.9866715717070591
isolation_forest,26,1.0,0.33678756476683935,0.9866715717070591
isolation_forest,27,1.0,0.3385416666666667,0.9866715717070591
isolation_forest,28,1.0,0.3396029258098224,0.9866715717070591
isolation_forest,29,1.0,0.34067085953878407,0.9866715717070591
isolation_forest,30,1.0,0.34138655462184875,0.9866715717070591
isolation_forest,31,1.0,0.34210526315789475,0.9866715717070591
isolation_forest,32,1.0,0.34282700421940926,0.9866715717070591
isolation_forest,33,1.0,0.3442796610169492,0.9866715717070591
isolation_forest,34,1.0,0.34574468085106386,0.9866715717070591
isolation_forest,35,1.0,0.3472222222222222,0.9866715717070591
isolation_forest,36,1.0,0.34759358288770054,0.9866715717070591
isolation_forest,37,1.0,0.34796573875803,0.9866715717070591
isolation_forest,38,1.0,0.3483386923901393,0.9866715717070591
isolation_forest,39,1.0,0.3487124463519313,0.9866715717070591
isolation_forest,40,1.0,0.34983853606027987,0.9866715717070591
isolation_forest,41,1.0,0.3505933117583603,0.9866715717070591
isolation_forest,42,1.0,0.35135135135135137,0.9866715717070591
isolation_forest,43,1.0,0.3524945770065076,0.9866715717070591
isolation_forest,44,1.0,0.3540305010893246,0.9866715717070591
isolation_forest,45,1.0,0.35557986870897157,0.9866715717070591
isolation_forest,46,1.0,0.35635964912280704,0.9866715717070591
isolation_forest,47,1.0,0.35714285714285715,0.9866715717070591
isolation_forest,48,1.0,0.358719646799117,0.9866715717070591
isolation_forest,49,1.0,0.3599114064230343,0.9866715717070591
isolation_forest,50,1.0,0.3607103218645949,0.9866715717070591
isolation_forest,51,1.0,0.3615127919911012,0.9866715717070591
isolation_forest,52,1.0,0.3619153674832962,0.9866715717070591
isolation_forest,53,1.0,0.3627232142857143,0.9866715717070591
isolation_forest,54,1.0,0.36312849162011174,0.9866715717070591
isolation_forest,55,1.0,0.3639417693169093,0.9866715717070591
isolation_forest,56,1.0,0.36434977578475336,0.9866715717070591
isolation_forest,57,1.0,0.36475869809203143,0.9866715717070591
isolation_forest,58,1.0,0.37058152793614596,0.9866715717070591
isolation_forest,59,1.0,0.37142857142857144,0.9866715717070591
isolation_forest,60,1.0,0.3722794959908362,0.9866715717070591
isolation_forest,61,1.0,0.3761574074074074,0.9866715717070591
isolation_forest,62,1.0,0.3765932792584009,0.9866715717070591
isolation_forest,63,1.0,0.37834691501746215,0.9866715717070591
isolation_forest,64,1.0,0.38011695906432746,0.9866715717070591
isolation_forest,65,1.0,0.38235294117647056,0.9866715717070591
isolation_forest,66,1.0,0.3828032979976443,0.9866715717070591
isolation_forest,67,1.0,0.3837072018890201,0.9866715717070591
isolation_forest,68,1.0,0.38416075650118203,0.9866715717070591
isolation_forest,69,1.0,0.38461538461538464,0.9866715717070591
isolation_forest,70,1.0,0.38507109004739337,0.9866715717070591
isolation_forest,71,1.0,0.3859857482185273,0.9866715717070591
isolation_forest,72,1.0,0.3873659117997616,0.9866715717070591
isolation_forest,73,1.0,0.38782816229116945,0.9866715717070591
isolation_forest,74,1.0,0.38922155688622756,0.9866715717070591
isolation_forest,75,1.0,0.38968824940047964,0.9866715717070591
isolation_forest,76,1.0,0.39015606242497,0.9866715717070591
isolation_forest,77,1.0,0.390625,0.9866715717070591
isolation_forest,78,1.0,0.3910950661853189,0.9866715717070591
isolation_forest,79,1.0,0.39203860072376356,0.9866715717070591
isolation_forest,80,1.0,0.39298669891172916,0.9866715717070591
isolation_forest,81,1.0,0.3934624697336562,0.9866715717070591
isolation_forest,82,1.0,0.3953771289537713,0.9866715717070591
isolation_forest,83,1.0,0.39585870889159563,0.9866715717070591
isolation_forest,84,1.0,0.39634146341463417,0.9866715717070591
isolation_forest,85,1.0,0.3968253968253968,0.9866715717070591
isolation_forest,86,1.0,0.397796817625459,0.9866715717070591
isolation_forest,87,1.0,0.39828431372549017,0.9866715717070591
isolation_forest,88,1.0,0.4002463054187192,0.9866715717070591
isolation_forest,89,1.0,0.4012345679012346,0.9866715717070591
isolation_forest,90,1.0,0.40372670807453415,0.9866715717070591
isolation_forest,91,1.0,0.40574282147315854,0.9866715717070591
isolation_forest,92,1.0,0.40726817042606517,0.9866715717070591
isolation_forest,93,1.0,0.4077791718946048,0.9866715717070591
isolation_forest,94,1.0,0.4088050314465409,0.9866715717070591
isolation_forest,95,1.0,0.4108723135271808,0.9866715717070591
isolation_forest,96,1.0,0.41191381495564006,0.9866715717070591
isolation_forest,97,1.0,0.4156010230179028,0.9866715717070591
isolation_forest,98,1.0,0.41773778920308485,0.9866715717070591
isolation_forest,99,1.0,0.41935483870967744,0.9866715717070591
isolation_forest,100,1.0,0.4204398447606727,0.9866715717070591
isolation_forest,101,1.0,0.4226267880364109,0.9866715717070591
isolation_forest,102,1.0,0.4259501965923984,0.9866715717070591
isolation_forest,103,1.0,0.4281949934123847,0.9866715717070591
isolation_forest,104,1.0,0.4287598944591029,0.9866715717070591
isolation_forest,105,1.0,0.42932628797886396,0.9866715717070591
isolation_forest,106,1.0,0.4298941798941799,0.9866715717070591
isolation_forest,107,1.0,0.4304635761589404,0.9866715717070591
isolation_forest,108,1.0,0.43103448275862066,0.9866715717070591
isolation_forest,109,1.0,0.4321808510638298,0.9866715717070591
isolation_forest,110,1.0,0.43275632490013316,0.9866715717070591
isolation_forest,111,1.0,0.43333333333333335,0.9866715717070591
isolation_forest,112,1.0,0.43391188251001334,0.9866715717070591
isolation_forest,113,1.0,0.4344919786096257,0.9866715717070591
isolation_forest,114,1.0,0.4350736278447122,0.9866715717070591
isolation_forest,115,1.0,0.436241610738255,0.9866715717070591
isolation_forest,116,1.0,0.4368279569892473,0.9866715717070591
isolation_forest,117,1.0,0.4433833560709413,0.9866715717070591
isolation_forest,118,1.0,0.44398907103825136,0.9866715717070591
isolation_forest,119,1.0,0.4470426409903714,0.9866715717070591
isolation_forest,120,1.0,0.44951590594744123,0.9866715717070591
isolation_forest,121,1.0,0.45013850415512463,0.9866715717070591
isolation_forest,122,1.0,0.45264623955431754,0.9866715717070591
isolation_forest,123,1.0,0.45391061452513964,0.9866715717070591
isolation_forest,124,1.0,0.46695402298850575,0.9866715717070591
isolation_forest,125,1.0,0.468975468975469,0.9866715717070591
isolation_forest,126,1.0,0.46965317919075145,0.9866715717070591
isolation_forest,127,1.0,0.4703328509406657,0.9866715717070591
isolation_forest,128,1.0,0.47101449275362317,0.9866715717070591
isolation_forest,129,1.0,0.4716981132075472,0.9866715717070591
isolation_forest,130,1.0,0.47238372093023256,0.9866715717070591
isolation_forest,131,1.0,0.47307132459970885,0.9866715717070591
isolation_forest,132,1.0,0.4737609329446064,0.9866715717070591
isolation_forest,133,1.0,0.47514619883040937,0.9866715717070591
